Province_Name,Province_ID,District_Name,District_ID,Sector_Name,Sector_ID,Cell_Name,Cell_ID,Village_Name,Villade_ID
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyabikenke,01020106,Mbogo,0102010609
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyabikenke,01020106,Nyampamo,0102010610
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyagasozi,01020107,Akanyiramugarura,0102010701
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyagasozi,01020107,Akigabiro,0102010702
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyagasozi,01020107,Gishaka,0102010703
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyagasozi,01020107,Kabuye,0102010704
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyagasozi,01020107,Mpabwa,0102010705
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyagasozi,01020107,Nyagasambu,0102010706
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyagasozi,01020107,Urutarishonga,0102010707
Amajyaruguru,04,Burera,0404,Bungwe,040401,Bungwe,04040101,Bungwe,0404010101
Amajyaruguru,04,Burera,0404,Bungwe,040401,Bungwe,04040101,Gakeri,0404010102
Amajyaruguru,04,Burera,0404,Bungwe,040401,Bungwe,04040101,Gatenga,0404010103
Amajyaruguru,04,Burera,0404,Bungwe,040401,Bungwe,04040101,Kinihira,0404010104
Amajyaruguru,04,Burera,0404,Bungwe,040401,Bungwe,04040101,Nyabyondo,0404010105
Amajyaruguru,04,Burera,0404,Bungwe,040401,Bungwe,04040101,Rweru,0404010106
Amajyaruguru,04,Burera,0404,Bungwe,040401,Bungwe,04040101,Zaneza,0404010107
Amajyaruguru,04,Burera,0404,Bungwe,040401,Bushenya,04040102,Buhinga,0404010201
Amajyaruguru,04,Burera,0404,Bungwe,040401,Bushenya,04040102,Bushenya,0404010202
Amajyaruguru,04,Burera,0404,Bungwe,040401,Bushenya,04040102,Gifumba,0404010203
Amajyaruguru,04,Burera,0404,Bungwe,040401,Bushenya,04040102,Mbuga,0404010204
Amajyaruguru,04,Burera,0404,Bungwe,040401,Bushenya,04040102,Ryamayaya,0404010205
Amajyaruguru,04,Burera,0404,Bungwe,040401,Mudugari,04040103,Buzaniro,0404010301
Amajyaruguru,04,Burera,0404,Bungwe,040401,Mudugari,04040103,Kivumo,0404010302
Amajyaruguru,04,Burera,0404,Bungwe,040401,Mudugari,04040103,Mubuga,0404010303
Amajyaruguru,04,Burera,0404,Bungwe,040401,Mudugari,04040103,Rubayo,0404010304
Amajyaruguru,04,Burera,0404,Bungwe,040401,Mudugari,04040103,Sangabuzi,0404010305
